track.external_urls.spotify,track.name,track.id,key,mode,tempo,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,track.uri,time_signature
https://open.spotify.com/track/4BNYPLZUff4LyxLQlTYzbH,Elizabeth Street,4BNYPLZUff4LyxLQlTYzbH,7,FALSE,126.006,216586,42,0.00784,0.66,0.776,0.919,0.117,-7.051,0.0411,0.327,spotify:track:4BNYPLZUff4LyxLQlTYzbH,4
https://open.spotify.com/track/3BfLcQOyP6ovmQFTYfhIx4,Nordpol,3BfLcQOyP6ovmQFTYfhIx4,7,TRUE,126.008,400101,43,0.00724,0.778,0.864,0.895,0.0952,-9.741,0.0413,0.0275,spotify:track:3BfLcQOyP6ovmQFTYfhIx4,4
https://open.spotify.com/track/7G7LODyELWUhyA9GoFwcWa,Trees,7G7LODyELWUhyA9GoFwcWa,2,FALSE,127.999,455500,22,0.000226,0.651,0.906,0.828,0.262,-6.732,0.0416,0.478,spotify:track:7G7LODyELWUhyA9GoFwcWa,4
https://open.spotify.com/track/3s4vo3MRq4u5ogEQYtydfT,Essa Mina,3s4vo3MRq4u5ogEQYtydfT,11,TRUE,129.996,370946,44,0.000648,0.757,0.947,0.843,0.0528,-6.158,0.0417,0.365,spotify:track:3s4vo3MRq4u5ogEQYtydfT,4
https://open.spotify.com/track/35bAjRIbS6LGuxCR9aP92T,The Only Way Out Is Through,35bAjRIbS6LGuxCR9aP92T,3,FALSE,125.003,494109,42,0.289,0.681,0.913,0.927,0.0997,-7.75,0.0422,0.248,spotify:track:35bAjRIbS6LGuxCR9aP92T,4
https://open.spotify.com/track/2ST4u9GusI2ddDfuMvXA5l,Yeah The Girls,2ST4u9GusI2ddDfuMvXA5l,8,TRUE,126.007,194310,68,0.00117,0.755,0.968,0.773,0.103,-5.282,0.0424,0.785,spotify:track:2ST4u9GusI2ddDfuMvXA5l,4
https://open.spotify.com/track/5nWbbQ0sIEabqPxAdqmh66,Sweet Disposition,5nWbbQ0sIEabqPxAdqmh66,2,TRUE,129.088,234680,0,0.078,0.54,0.804,0.171,0.115,-7.112,0.0425,0.347,spotify:track:5nWbbQ0sIEabqPxAdqmh66,4
https://open.spotify.com/track/1vlnbR9iKNLCAlEDNSBrxj,Revolution,1vlnbR9iKNLCAlEDNSBrxj,0,TRUE,129.999,247404,49,0.00981,0.668,0.866,0.451,0.107,-5.286,0.0426,0.281,spotify:track:1vlnbR9iKNLCAlEDNSBrxj,4
https://open.spotify.com/track/2TiScOosbsRqWWYHGorx1h,How Does It Feel,2TiScOosbsRqWWYHGorx1h,2,TRUE,128.005,185624,35,0.0223,0.732,0.766,0.00568,0.259,-8.216,0.0429,0.687,spotify:track:2TiScOosbsRqWWYHGorx1h,4
https://open.spotify.com/track/5CE0k1VmTXgCtaa5L288LP,KILL DEM,5CE0k1VmTXgCtaa5L288LP,2,TRUE,128.004,223536,65,0.00344,0.788,0.873,0.311,0.332,-6.188,0.0431,0.291,spotify:track:5CE0k1VmTXgCtaa5L288LP,4
https://open.spotify.com/track/7kAJWULoQUsWiiTJp2951Y,Bby,7kAJWULoQUsWiiTJp2951Y,2,TRUE,130.009,343341,49,0.0327,0.561,0.601,0.867,0.0697,-8.792,0.0432,0.0944,spotify:track:7kAJWULoQUsWiiTJp2951Y,4
https://open.spotify.com/track/4tVC4zLwxeqAS8rerZ2VaH,In My Head (Part II),4tVC4zLwxeqAS8rerZ2VaH,10,FALSE,129.996,356304,24,0.000294,0.568,0.869,0.884,0.104,-6.803,0.0432,0.231,spotify:track:4tVC4zLwxeqAS8rerZ2VaH,4
https://open.spotify.com/track/04mYhQGTujxxPjPzxRrgTL,Whisper (with James Yuill) - John Summit Remix,04mYhQGTujxxPjPzxRrgTL,0,TRUE,127.008,184271,38,0.00136,0.801,0.671,0.737,0.117,-8.286,0.0432,0.406,spotify:track:04mYhQGTujxxPjPzxRrgTL,4
https://open.spotify.com/track/6WLZljpPR8EiUT2LDubJ6T,Aguila ft. Cumbiafrica,6WLZljpPR8EiUT2LDubJ6T,6,FALSE,125.001,168600,69,0.00304,0.812,0.816,0.000128,0.112,-5.584,0.0432,0.211,spotify:track:6WLZljpPR8EiUT2LDubJ6T,4
https://open.spotify.com/track/5noFr0H7xkDdpVa3jCdiDk,Nu World,5noFr0H7xkDdpVa3jCdiDk,0,TRUE,125.997,351723,36,0.000514,0.698,0.774,0.626,0.0939,-7.377,0.0433,0.394,spotify:track:5noFr0H7xkDdpVa3jCdiDk,4
https://open.spotify.com/track/2wynpXzuXf6Cvf2MqHYA9Z,Sonder,2wynpXzuXf6Cvf2MqHYA9Z,5,FALSE,127.976,181873,63,0.313,0.596,0.606,0.846,0.0979,-11.716,0.0433,0.811,spotify:track:2wynpXzuXf6Cvf2MqHYA9Z,4
https://open.spotify.com/track/6o4BO9LLCPe5p43YKZzFuv,Trompeta,6o4BO9LLCPe5p43YKZzFuv,2,TRUE,126.006,188571,64,0.00245,0.691,0.918,0.864,0.0612,-5.619,0.0435,0.464,spotify:track:6o4BO9LLCPe5p43YKZzFuv,4
https://open.spotify.com/track/387t13BOBNfxBdKP7M1zVA,Static (Edit),387t13BOBNfxBdKP7M1zVA,7,TRUE,126.987,205925,30,0.0135,0.637,0.856,0.935,0.0597,-9.661,0.0436,0.554,spotify:track:387t13BOBNfxBdKP7M1zVA,4
https://open.spotify.com/track/71QzpNzL1Q6KPOV5ilyBVW,Alone,71QzpNzL1Q6KPOV5ilyBVW,8,TRUE,126.001,333569,44,0.0341,0.802,0.556,0.914,0.079,-12.989,0.0437,0.0371,spotify:track:71QzpNzL1Q6KPOV5ilyBVW,4
https://open.spotify.com/track/3oHOObxpYRdsRwVqizxWNM,Endless Sky,3oHOObxpYRdsRwVqizxWNM,8,TRUE,130.015,159562,41,0.136,0.75,0.821,0.0503,0.325,-6.504,0.0437,0.654,spotify:track:3oHOObxpYRdsRwVqizxWNM,4
https://open.spotify.com/track/0jSBR3nqnUny3MTPaceqQD,Tropicaliente,0jSBR3nqnUny3MTPaceqQD,5,TRUE,127.287,212097,16,0.0142,0.645,0.802,0.885,0.18,-9.185,0.0438,0.334,spotify:track:0jSBR3nqnUny3MTPaceqQD,4
https://open.spotify.com/track/0dAY4aJFw74le3PMh3wOHC,Jaigantic - Galimatias Remix,0dAY4aJFw74le3PMh3wOHC,5,TRUE,130.021,179998,45,0.103,0.642,0.539,0,0.35,-6.859,0.0438,0.476,spotify:track:0dAY4aJFw74le3PMh3wOHC,4
https://open.spotify.com/track/5RoIXwyTCdyUjpMMkk4uPd,Sweet Disposition,5RoIXwyTCdyUjpMMkk4uPd,2,TRUE,129.139,230800,70,0.0701,0.531,0.821,0.171,0.124,-6.812,0.0439,0.34,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,4
https://open.spotify.com/track/01fVbxyW9y2oKdXvg56uE5,Soul Sacrifice,01fVbxyW9y2oKdXvg56uE5,9,TRUE,126.035,232211,51,0.00783,0.847,0.934,0.494,0.0797,-5.381,0.0442,0.863,spotify:track:01fVbxyW9y2oKdXvg56uE5,4
https://open.spotify.com/track/07IzJw23z4zcqeZ4zVoc3d,How Does It Feel - Endor Remix,07IzJw23z4zcqeZ4zVoc3d,7,TRUE,125.999,205724,32,0.000808,0.798,0.807,0.252,0.0554,-5.646,0.0442,0.605,spotify:track:07IzJw23z4zcqeZ4zVoc3d,4
https://open.spotify.com/track/3Qc4T3N0f3rbRl5h0RJr7b,Astral Palace,3Qc4T3N0f3rbRl5h0RJr7b,5,TRUE,130.038,264000,13,0.434,0.565,0.575,0.0924,0.11,-7.678,0.0446,0.158,spotify:track:3Qc4T3N0f3rbRl5h0RJr7b,4
https://open.spotify.com/track/2o2LnWqiZ5PftYoROPdbE2,Magdalena,2o2LnWqiZ5PftYoROPdbE2,1,TRUE,130.957,199053,38,0.00522,0.614,0.838,0.00000234,0.141,-5.873,0.0448,0.728,spotify:track:2o2LnWqiZ5PftYoROPdbE2,4
https://open.spotify.com/track/0RoGOiZUCQyqAZSPBSk75T,Make Me Feel,0RoGOiZUCQyqAZSPBSk75T,2,TRUE,126.013,201904,66,0.0251,0.767,0.669,0.833,0.117,-9.151,0.0449,0.435,spotify:track:0RoGOiZUCQyqAZSPBSk75T,4
https://open.spotify.com/track/57ou24UwjNCXY2umuGtoCf,Happinezz - Edit,57ou24UwjNCXY2umuGtoCf,7,TRUE,125.023,245760,54,0.00468,0.751,0.509,0.76,0.128,-12.551,0.0449,0.266,spotify:track:57ou24UwjNCXY2umuGtoCf,4
https://open.spotify.com/track/2Yr00kd5y8LyjhDHvKR3CN,Pasaeo,2Yr00kd5y8LyjhDHvKR3CN,1,FALSE,128.03,142686,3,0.455,0.758,0.621,0,0.767,-9.405,0.0451,0.75,spotify:track:2Yr00kd5y8LyjhDHvKR3CN,4
https://open.spotify.com/track/0oSWQjfe5dnRPbXQnZNJ4u,WORD,0oSWQjfe5dnRPbXQnZNJ4u,1,FALSE,125.002,211200,43,0.000917,0.664,0.926,0.244,0.0781,-5.519,0.0456,0.711,spotify:track:0oSWQjfe5dnRPbXQnZNJ4u,4
https://open.spotify.com/track/0mBkoM8r7KAQzZij5swTUL,Walking On A Dream,0mBkoM8r7KAQzZij5swTUL,5,FALSE,126.967,198440,62,0.245,0.87,0.699,0.00000676,0.0588,-5.541,0.0459,0.726,spotify:track:0mBkoM8r7KAQzZij5swTUL,4
https://open.spotify.com/track/0hJfuyUwtEYMlGgvr3nzz9,Serotonin Moonbeams,0hJfuyUwtEYMlGgvr3nzz9,8,FALSE,131.022,289471,72,0.0332,0.817,0.876,0.199,0.412,-7.485,0.046,0.671,spotify:track:0hJfuyUwtEYMlGgvr3nzz9,4
https://open.spotify.com/track/6rMDUHBXp1yYr3qftxfXG5,Take Me Back,6rMDUHBXp1yYr3qftxfXG5,11,TRUE,129.988,197502,29,0.0155,0.689,0.833,0.637,0.196,-5.967,0.046,0.767,spotify:track:6rMDUHBXp1yYr3qftxfXG5,4
https://open.spotify.com/track/6AGP3yzcdhntXx6MEyN91x,Unique,6AGP3yzcdhntXx6MEyN91x,7,TRUE,126.014,427865,16,0.00575,0.802,0.929,0.839,0.107,-7.412,0.0461,0.334,spotify:track:6AGP3yzcdhntXx6MEyN91x,4
https://open.spotify.com/track/2ndF5ctDJrYK3eJhRbp1jO,Until You Were Gone (feat. Emily Warren),2ndF5ctDJrYK3eJhRbp1jO,1,TRUE,128.085,217040,42,0.0492,0.569,0.635,0,0.0569,-7.382,0.0461,0.363,spotify:track:2ndF5ctDJrYK3eJhRbp1jO,4
https://open.spotify.com/track/7keTmM7ztouZFvyCzCja7S,Sinner - Extended Mix,7keTmM7ztouZFvyCzCja7S,8,TRUE,126.989,372337,10,0.0175,0.766,0.743,0.395,0.0529,-7.376,0.0461,0.683,spotify:track:7keTmM7ztouZFvyCzCja7S,4
https://open.spotify.com/track/2isZA3W8kLNBi0PC7ZHunG,Jaigantic - Galimatias Remix,2isZA3W8kLNBi0PC7ZHunG,5,TRUE,130.076,179998,0,0.0878,0.663,0.444,0,0.358,-10.302,0.0462,0.47,spotify:track:2isZA3W8kLNBi0PC7ZHunG,4
https://open.spotify.com/track/4n8fxV2m3ESCoQgOaMrR2n,Murphy - Edit,4n8fxV2m3ESCoQgOaMrR2n,5,FALSE,126.008,308571,39,0.0000708,0.667,0.861,0.917,0.0976,-8.381,0.0466,0.271,spotify:track:4n8fxV2m3ESCoQgOaMrR2n,3
https://open.spotify.com/track/7emyMM3g0FzmnD63w3TNoE,Lazy Eye,7emyMM3g0FzmnD63w3TNoE,4,TRUE,127.401,354360,0,0.0438,0.629,0.809,0.714,0.115,-4.886,0.0466,0.333,spotify:track:7emyMM3g0FzmnD63w3TNoE,4
https://open.spotify.com/track/3CrFr7JnfUHJYX5I49e9TV,Calling Occupants Of Interplanetary Craft (The Recognized Anthem Of World Contact Day),3CrFr7JnfUHJYX5I49e9TV,11,TRUE,130.617,425893,43,0.37,0.431,0.273,0.000247,0.439,-14.677,0.0468,0.339,spotify:track:3CrFr7JnfUHJYX5I49e9TV,4
https://open.spotify.com/track/3KYgsHPXp1pOywoYkUmh6k,Brisas Del Mar,3KYgsHPXp1pOywoYkUmh6k,8,FALSE,125.988,196500,38,0.0107,0.662,0.945,0.311,0.541,-5.306,0.0468,0.819,spotify:track:3KYgsHPXp1pOywoYkUmh6k,4
https://open.spotify.com/track/6EL95M2kQPDj6YfqOZxGgF,Get Me High,6EL95M2kQPDj6YfqOZxGgF,6,TRUE,130.001,315723,33,0.00404,0.676,0.799,0.318,0.0387,-7.561,0.0469,0.634,spotify:track:6EL95M2kQPDj6YfqOZxGgF,4
https://open.spotify.com/track/4Ynibk8PO978n4voJ1Uzby,Wurk,4Ynibk8PO978n4voJ1Uzby,7,TRUE,128.003,168768,35,0.0000497,0.798,0.965,0.901,0.0398,-6.796,0.047,0.803,spotify:track:4Ynibk8PO978n4voJ1Uzby,4
https://open.spotify.com/track/2LBvrCD0wMCzJAhmE1muGM,Can't Do Without You,2LBvrCD0wMCzJAhmE1muGM,0,TRUE,128.008,236040,0,0.764,0.692,0.404,0.804,0.801,-9.037,0.0471,0.519,spotify:track:2LBvrCD0wMCzJAhmE1muGM,4
https://open.spotify.com/track/6X6LIhmk6XVblq7meVQ4Kn,Pree Me (Chris Lorenzo Remix),6X6LIhmk6XVblq7meVQ4Kn,8,FALSE,130.001,280620,35,0.00207,0.869,0.647,0.819,0.0746,-8.857,0.0472,0.434,spotify:track:6X6LIhmk6XVblq7meVQ4Kn,4
https://open.spotify.com/track/0tUBJgHumIS69lTHJ94bRM,Move & Breathe,0tUBJgHumIS69lTHJ94bRM,11,FALSE,125.021,205440,22,0.000705,0.805,0.843,0.835,0.0507,-4.067,0.0472,0.435,spotify:track:0tUBJgHumIS69lTHJ94bRM,4
https://open.spotify.com/track/5owacNcWuezb4JHoGdoQSj,Can't Do Without You,5owacNcWuezb4JHoGdoQSj,0,TRUE,128.035,236400,55,0.79,0.691,0.407,0.656,0.783,-9.053,0.0473,0.491,spotify:track:5owacNcWuezb4JHoGdoQSj,4
https://open.spotify.com/track/2C0KFbb4v9CNWR5c9jWcKC,Andromeda (feat. DRAM),2C0KFbb4v9CNWR5c9jWcKC,0,TRUE,130.084,197546,68,0.003,0.788,0.472,0.0322,0.59,-9.021,0.0475,0.257,spotify:track:2C0KFbb4v9CNWR5c9jWcKC,4
https://open.spotify.com/track/4q2azQakSVVyqljRiCZtu3,Back Tomorrow,4q2azQakSVVyqljRiCZtu3,8,TRUE,125.012,118871,61,0.0595,0.689,0.791,0,0.51,-6.633,0.0478,0.543,spotify:track:4q2azQakSVVyqljRiCZtu3,4
https://open.spotify.com/track/0FNe7NgezZD4P0lkFcMrKQ,Hawksworth Woods,0FNe7NgezZD4P0lkFcMrKQ,6,TRUE,130.999,452519,20,0.932,0.69,0.755,0.811,0.0804,-11.532,0.0478,0.385,spotify:track:0FNe7NgezZD4P0lkFcMrKQ,4
https://open.spotify.com/track/3u8MPhC5MUkd8qPzxLoHQb,Maquina De Bailar,3u8MPhC5MUkd8qPzxLoHQb,11,FALSE,127.996,210000,43,0.0135,0.771,0.897,0.846,0.335,-8.245,0.048,0.261,spotify:track:3u8MPhC5MUkd8qPzxLoHQb,4
https://open.spotify.com/track/0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,0aOluBqXYd0rFSCsgDyAWX,4,FALSE,129.07,241693,67,0.637,0.575,0.664,0,0.116,-5.303,0.0481,0.437,spotify:track:0aOluBqXYd0rFSCsgDyAWX,4
https://open.spotify.com/track/5wKVFoSD7ppsjTvsniDGes,Bang That,5wKVFoSD7ppsjTvsniDGes,11,TRUE,125,324541,40,0.000373,0.729,0.843,0.678,0.355,-6,0.0482,0.648,spotify:track:5wKVFoSD7ppsjTvsniDGes,4
https://open.spotify.com/track/4OwMTUrschknwvALozCuoD,London. Paris. Berlin.,4OwMTUrschknwvALozCuoD,1,FALSE,127.986,245200,49,0.505,0.774,0.793,0.745,0.0932,-10.899,0.0483,0.685,spotify:track:4OwMTUrschknwvALozCuoD,4
https://open.spotify.com/track/6joEpIEWpZYrezVvqrbvxy,Give It to Me,6joEpIEWpZYrezVvqrbvxy,6,TRUE,126.047,210000,65,0.00132,0.838,0.664,0.035,0.131,-8.126,0.0484,0.545,spotify:track:6joEpIEWpZYrezVvqrbvxy,4
https://open.spotify.com/track/20E9dy0EgyhQLZL5JerHmb,Love - Radio Edit,20E9dy0EgyhQLZL5JerHmb,5,FALSE,125.027,242880,3,0.484,0.663,0.818,0.676,0.0899,-8.232,0.0485,0.148,spotify:track:20E9dy0EgyhQLZL5JerHmb,4
https://open.spotify.com/track/02617jpcGEjoUCRsFrkXfv,Rattle,02617jpcGEjoUCRsFrkXfv,0,FALSE,127.991,409749,32,0.00321,0.759,0.826,0.871,0.0849,-10.339,0.0487,0.0759,spotify:track:02617jpcGEjoUCRsFrkXfv,4
https://open.spotify.com/track/6nnuDhdxswKCMi9HLzYUId,Toque De Palo - Edit,6nnuDhdxswKCMi9HLzYUId,5,FALSE,125.01,234240,32,0.227,0.834,0.847,0.643,0.0792,-8.312,0.0494,0.484,spotify:track:6nnuDhdxswKCMi9HLzYUId,4
https://open.spotify.com/track/5w22aDDwvWR0puSp6ZL6LJ,Tessellate - Bonus Track,5w22aDDwvWR0puSp6ZL6LJ,2,TRUE,129.736,236960,39,0.907,0.628,0.28,0.0159,0.151,-10.843,0.0495,0.399,spotify:track:5w22aDDwvWR0puSp6ZL6LJ,4
https://open.spotify.com/track/3kN8TbvcpxNElCd29q1K46,You Don't Know,3kN8TbvcpxNElCd29q1K46,9,FALSE,129.85,199384,37,0.156,0.313,0.952,0.658,0.523,-4.222,0.0495,0.333,spotify:track:3kN8TbvcpxNElCd29q1K46,4
https://open.spotify.com/track/0tlztRFDgCSnAbUxllcZJJ,J'adore,0tlztRFDgCSnAbUxllcZJJ,5,TRUE,131.998,252590,45,0.187,0.782,0.748,0.917,0.0714,-8.843,0.0498,0.216,spotify:track:0tlztRFDgCSnAbUxllcZJJ,4
https://open.spotify.com/track/66KnxPOG7pEbzqyKhLaIE0,Jeanette,66KnxPOG7pEbzqyKhLaIE0,8,FALSE,130.006,374360,43,0.653,0.583,0.542,0.884,0.117,-14.645,0.0503,0.286,spotify:track:66KnxPOG7pEbzqyKhLaIE0,4
https://open.spotify.com/track/2Tl5fhF4itz5VeXHRVGIO5,Unholy (feat. Kim Petras) - Disclosure Remix,2Tl5fhF4itz5VeXHRVGIO5,1,TRUE,127.998,234411,67,0.00476,0.736,0.783,0.0055,0.343,-6.765,0.0504,0.179,spotify:track:2Tl5fhF4itz5VeXHRVGIO5,4
https://open.spotify.com/track/7ygZMvmeGntR1bYd7AUnTG,X33 (Angelâ˜†Type!),7ygZMvmeGntR1bYd7AUnTG,1,TRUE,131.992,265750,12,0.00243,0.627,0.721,0.832,0.365,-10.519,0.0504,0.23,spotify:track:7ygZMvmeGntR1bYd7AUnTG,4
https://open.spotify.com/track/4y5CHkxTCrgi5coGEAMfMc,Unholy (feat. Kim Petras) - Disclosure Remix,4y5CHkxTCrgi5coGEAMfMc,1,TRUE,128.014,234411,56,0.00495,0.742,0.778,0.00754,0.343,-6.762,0.0505,0.171,spotify:track:4y5CHkxTCrgi5coGEAMfMc,4
https://open.spotify.com/track/5KGn7C4GflN0EFMNqDmUY9,Hold Up,5KGn7C4GflN0EFMNqDmUY9,8,FALSE,126,228571,43,0.00785,0.805,0.904,0.9,0.0396,-6.717,0.0507,0.501,spotify:track:5KGn7C4GflN0EFMNqDmUY9,4
https://open.spotify.com/track/6qEjvGlo4BjFdd3eM9RHOR,Raw - Original Mix,6qEjvGlo4BjFdd3eM9RHOR,1,TRUE,125.024,368647,3,0.085,0.803,0.96,0.917,0.0879,-8.276,0.0508,0.891,spotify:track:6qEjvGlo4BjFdd3eM9RHOR,4
https://open.spotify.com/track/3HybwTm4C1n07gqg85f8qt,Get This Party Started,3HybwTm4C1n07gqg85f8qt,11,FALSE,126.076,160000,61,0.000953,0.756,0.748,0.395,0.0749,-6.714,0.0511,0.678,spotify:track:3HybwTm4C1n07gqg85f8qt,4
https://open.spotify.com/track/6OPf7G2HY8YRoCWHKy2CTy,Bodied,6OPf7G2HY8YRoCWHKy2CTy,1,FALSE,130.002,370129,19,0.000429,0.763,0.995,0.891,0.0957,-8.257,0.0511,0.508,spotify:track:6OPf7G2HY8YRoCWHKy2CTy,4
https://open.spotify.com/track/7dDLAQ1y0qOq3E4DhNh8FS,Talamanca,7dDLAQ1y0qOq3E4DhNh8FS,11,FALSE,126.006,186727,65,0.0988,0.683,0.77,0.896,0.379,-6.641,0.0512,0.527,spotify:track:7dDLAQ1y0qOq3E4DhNh8FS,4
https://open.spotify.com/track/39fTOnYqGqM00A6xaIqtJn,Muy Bien,39fTOnYqGqM00A6xaIqtJn,11,TRUE,125.009,415500,41,0.0276,0.802,0.855,0.879,0.099,-8.807,0.0513,0.207,spotify:track:39fTOnYqGqM00A6xaIqtJn,4
